Sample	Taxon	TaxonName	MappedReads	Accession	GenomeLength	AvgReadLength	CoveredBases	Co	Ce	R	Pass	Lineage	AccessionName	Farm	Symptoms	PCR	Location	Age	Age_bracket	CP-Values	Virus
barcode44	28295	Porcine epidemic diarrhea virus	3	OM914738.1	28095	371.056	77	0.0027407011923829	0.0388469001815355	0.0705513484879206	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	194958	Porcine endogenous retrovirus A	166	HQ540592.1	15325	371.056	563	0.0367373572593801	0.9820339049746922	0.0374094591574481	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus A		Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	194959	Porcine endogenous retrovirus B	116	HQ540594.1	9404	371.056	287	0.0305189281156954	0.9897147171911278	0.0308360859807259	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus B		Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	1580580	Agrotis segetum nucleopolyhedrovirus B	4	NC_025960.1	148981	371.056	57	0.0003825991233781	0.0099130439194383	0.038595523886252	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus alteragsegetum;Agrotis segetum nucleopolyhedrovirus B	Agrotis segetum nucleopolyhedrovirus B isolate English, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	419435	Ichnoviriform fumiferanae	3	NC_008913.1	3157	371.056	143	0.0452961672473867	0.2971439013500639	0.1524384886971768	False	Viruses;Viruses incertae sedis;Polydnaviriformidae;Ichnoviriform;Ichnoviriform fumiferanae	Glypta fumiferanae ichnovirus segment C10, complete sequence	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	208013	Agrotis ipsilon multiple nucleopolyhedrovirus	1	NC_011345.1	155122	371.056	40	0.0002578615541315	0.0023891683041017	0.1079294220038363	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus agipsilonis;Agrotis ipsilon multiple nucleopolyhedrovirus	Agrotis ipsilon multiple nucleopolyhedrovirus, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	180230	Cyprinid herpesvirus 3	3	NC_009127.1	295146	371.056	69	0.0002337826025085	0.0037644807423523	0.0621022176786331	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Alloherpesviridae;Cyvirus;Cyvirus cyprinidallo3;Cyprinid herpesvirus 3	Cyprinid herpesvirus 3, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	28288	Hyphantria cunea nucleopolyhedrovirus	1	NC_007767.1	132959	371.056	46	0.0003459713144653	0.0027868645079481	0.1241435719169861	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus hycuneae;Hyphantria cunea nucleopolyhedrovirus	Hyphantria cunea nucleopolyhedrovirus, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	2083176	Oxyplax ochracea nucleopolyhedrovirus	1	NC_043529.1	113971	371.056	50	0.0004387080924094	0.0032504113367805	0.134970022853787	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus oxochraceae;Oxyplax ochracea nucleopolyhedrovirus	Oxyplax ochracea nucleopolyhedrovirus isolate 435, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	41856	Hepatitis C virus genotype 1	2	NC_004102.1	9646	371.056	122	0.0126477296288617	0.0740496726575734	0.1708006149783857	False	Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae;Hepacivirus;Hepacivirus hominis;Hepatitis C virus genotype 1	Hepatitis C virus genotype 1, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	2072209	Esparto virus	3	NC_040536.1	183261	371.056	89	0.0004856461549374	0.0060558112206469	0.080195061774996	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Nudiviridae;Alphanudivirus;Alphanudivirus tertidromelanogasteris;Esparto virus	Esparto virus isolate SRR3939042_Esparto_2012, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	1906244	Cyclophragma undans nucleopolyhedrovirus	1	NC_055467.1	142900	371.056	44	0.0003079076277116	0.0025932447325245	0.1187345042486356	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus cycundantis;Cyclophragma undans nucleopolyhedrovirus	Cyclophragma undans nucleopolyhedrovirus isolate Whiov, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	2029293	Squirrelpox virus Berlin_2015	3	NC_035797.1	142974	371.056	70	0.0004895995076027	0.0077555763209177	0.0631287073124755	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;unclassified Chordopoxvirinae;Squirrelpox virus Berlin_2015	Squirrelpox virus Berlin_2015, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	10506	Paramecium bursaria Chlorella virus 1	2	NC_000852.5	330611	371.056	57	0.0001724080565982	0.0022421508214723	0.0768940496540816	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Chlorovirus;Chlorovirus vanettense;Paramecium bursaria Chlorella virus 1	Paramecium bursaria Chlorella virus 1, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	42683	Paramecium bursaria Chlorella virus CVA-1	6	NC_044937.1	326592	371.056	113	0.0003459974524789	0.0067936902596723	0.0509292356957734	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Chlorovirus;Chlorovirus conductrix;Paramecium bursaria Chlorella virus A1;Paramecium bursaria Chlorella virus CVA-1	Paramecium bursaria Chlorella virus CVA-1, partial genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	97195	Heterosigma akashiwo virus 01	1	NC_038553.1	274793	371.056	57	0.0002074288646362	0.0013493997017031	0.1537193645251947	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Raphidovirus;Raphidovirus japonicum;Heterosigma akashiwo virus 01	Heterosigma akashiwo virus 01 isolate HaV53, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	181082	Emiliania huxleyi virus 86	2	NC_007346.1	407339	371.056	302	0.000741397214605	0.0018201949743466	0.4073174715094327	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Coccolithovirus;Coccolithovirus huxleyi;Emiliania huxleyi virus 86	Emiliania huxleyi virus 86, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	693272	Cafeteria roenbergensis virus BV-PW1	11	NC_014637.1	617453	371.056	286	0.0004631931499239	0.0065886069130772	0.0703021376195021	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Aliimimivirinae;Rheavirus;Rheavirus sinusmexicani;Cafeteria roenbergensis virus;Cafeteria roenbergensis virus BV-PW1	Cafeteria roenbergensis virus BV-PW1, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	1349409	Pandoravirus dulcis	207	NC_021858.1	1908524	371.056	130	6.811546514479252e-05	0.0394459473807382	0.001726805151549	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus dulcis	Pandoravirus dulcis, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	1349410	Pandoravirus salinus	178	NC_022098.1	2473870	371.056	377	0.0001523928096464	0.0263449899156431	0.0057845081791409	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus salinus	Pandoravirus salinus, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	1605721	Pandoravirus inopinatum	3	NC_026440.1	2243109	371.056	106	4.7255839997075485e-05	0.0004961380987872	0.0952473517203941	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus inopinatum	Pandoravirus inopinatum isolate KlaHel, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	2107707	Pandoravirus macleodensis	1	NC_037665.1	1838258	371.056	56	3.0463623713319893e-05	0.0002018315999861	0.1509358480803679	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus macleodensis	Pandoravirus macleodensis, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	2107708	Pandoravirus neocaledonia	4	NC_037666.1	2003191	371.056	63	3.1449821809303256e-05	0.000740655425691	0.0424621500341554	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus neocaledonia	Pandoravirus neocaledonia, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	2024608	Bodo saltans virus	2	NC_075036.1	1385869	371.056	129	9.30823909041908e-05	0.0005353416091676	0.1738747545682273	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Mimiviridae;Klosneuvirinae;Theiavirus;Theiavirus salishense;Bodo saltans virus	Bodo saltans virus strain NG1, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode44	2060617	Tetraselmis virus 1	2	NC_075136.1	668031	371.056	63	9.430700072302032e-05	0.0011102777393658	0.0849400085935986	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Allomimiviridae;Oceanusvirus;Oceanusvirus kaneohense;Tetraselmis virus 1	Tetraselmis virus 1, complete genome	Farm 41	No Symptoms	Positive PCR	Lucerne	10	9-12	37.49	None_detected
barcode26	3241439	Mastadenovirus porcusquartum	1	NC_075965.1	31743	305.755	520	0.0163815644394039	0.0095859613009188	1.7089120146806536	False	Viruses;Varidnaviria;Bamfordvirae;Preplasmiviricota;Tectiliviricetes;Rowavirales;Adenoviridae;Mastadenovirus;Mastadenovirus porcusquartum	Porcine mastadenovirus B isolate HNU1, complete genome	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	912967	Bocavirus pig/SX/China/2010	1	NC_038537.1	4786	305.755	498	0.1040534893439197	0.0618873961480076	1.68133571325362	True	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Bocaparvovirus;Bocaparvovirus ungulate3;Porcine bocavirus SX;Bocavirus pig/SX/China/2010	Bocavirus pig/SX/China/2010 NS1 (NS1), NP1 (NP1), VP1 (VP1), and VP2 (VP2) genes, complete cds	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	1608255	Suid betaherpesvirus 2	9	NC_022233.1	128367	305.755	1981	0.0154323151588803	0.0212087967420376	0.7276374679140662	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Roseolovirus;Roseolovirus suidbeta2;Suid betaherpesvirus 2	Porcine cytomegalovirus strain BJ09, complete genome	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	28295	Porcine epidemic diarrhea virus	7	OM914738.1	28095	305.755	79	0.0028118882363409	0.0733508659076932	0.0383347653984009	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	1126384	Porcine parvovirus 3	12	MW853950.1	4966	305.755	2066	0.4160289971808296	0.522330441319695	0.7964862169045916	True	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Tetraparvovirus ungulate2;Porcine parvovirus 3		Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	1126384	Porcine parvovirus 3	2	KY586145.1	5113	305.755	660	0.1290827302953256	0.1127238911852854	1.1451230873777325	True	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Tetraparvovirus ungulate2;Porcine parvovirus 3		Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	194958	Porcine endogenous retrovirus A	392	HQ540592.1	15325	305.755	599	0.0390864600326264	0.9995987570911326	0.0391021494928319	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus A		Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	194959	Porcine endogenous retrovirus B	259	HQ540594.1	9404	305.755	287	0.0305189281156954	0.9997797930306233	0.030525650076587	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus B		Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	1580580	Agrotis segetum nucleopolyhedrovirus B	1	NC_025960.1	148981	305.755	47	0.0003154764701539	0.002050204138163	0.1538756381774627	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus alteragsegetum;Agrotis segetum nucleopolyhedrovirus B	Agrotis segetum nucleopolyhedrovirus B isolate English, complete genome	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	494652	Porcine hokovirus	13	NC_038546.1	5114	305.755	2068	0.4043801329683222	0.5403279070119499	0.7483976446905583	True	Viruses;Monodnaviria;Shotokuvirae;Cossaviricota;Quintoviricetes;Piccovirales;Parvoviridae;Parvovirinae;Tetraparvovirus;Tetraparvovirus ungulate2;Porcine hokovirus	Porcine hokovirus strain HK7 non-structural protein (NS1), minor structural protein (VP1), and major structural protein (VP2) genes, complete cds	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	42683	Paramecium bursaria Chlorella virus CVA-1	4	NC_044937.1	326592	305.755	97	0.0002970066627474	0.0037377917291371	0.0794604633618705	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Chlorovirus;Chlorovirus conductrix;Paramecium bursaria Chlorella virus A1;Paramecium bursaria Chlorella virus CVA-1	Paramecium bursaria Chlorella virus CVA-1, partial genome	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	1349409	Pandoravirus dulcis	32	NC_021858.1	1908524	305.755	120	6.287581397980848e-05	0.0051134401599813	0.0122961865227024	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus dulcis	Pandoravirus dulcis, complete genome	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	1349410	Pandoravirus salinus	35	NC_022098.1	2473870	305.755	216	8.731259120325644e-05	0.0043164403615402	0.0202279155716403	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus salinus	Pandoravirus salinus, complete genome	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	2107708	Pandoravirus neocaledonia	1	NC_037666.1	2003191	305.755	49	2.4460972518346977e-05	0.0001526223245247	0.1602712617208448	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus neocaledonia	Pandoravirus neocaledonia, complete genome	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	1499987	Prymnesium kappa virus	1	NC_077221.1	1421182	305.755	62	4.362565807897933e-05	0.0002151181988572	0.2027985466163854	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Schizomimiviridae;Biavirus;Biavirus raunefjordenense;Prymnesium kappa virus	Prymnesium kappa virus genome assembly, chromosome: 1	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode26	2565304	Chrysochromulina parva virus	2	NC_075546.1	437255	305.755	68	0.0001555156601982	0.0013975428404239	0.1112779198604808	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Algavirales;Phycodnaviridae;Prymnesiovirus;unclassified Prymnesiovirus;Chrysochromulina parva virus	UNVERIFIED: Chrysochromulina parva virus isolate BQ2, complete genome	Farm 3	With Symptoms	Negative PCR	Lucerne	10	9-12		Parvovirus
barcode27	1608255	Suid betaherpesvirus 2	728	NC_022233.1	128367	453.4	39433	0.3071895424836601	0.9235669424641672	0.3326121024471147	True	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Roseolovirus;Roseolovirus suidbeta2;Suid betaherpesvirus 2	Porcine cytomegalovirus strain BJ09, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	28295	Porcine epidemic diarrhea virus	23	OM914738.1	28095	453.4	79	0.0028118882363409	0.3100777479317199	0.0090683328781147	False	Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Cornidovirineae;Coronaviridae;Orthocoronavirinae;Alphacoronavirus;Pedacovirus;Alphacoronavirus porci;Porcine epidemic diarrhea virus		Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	194958	Porcine endogenous retrovirus A	877	HQ540592.1	15325	453.4	609	0.0397389885807504	0.9999999999946108	0.0397389885809645	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus A		Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	194959	Porcine endogenous retrovirus B	652	HQ540594.1	9404	453.4	291	0.0309442790301999	0.9999999999999776	0.0309442790302006	False	Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae;Orthoretrovirinae;Gammaretrovirus;Gammaretrovirus porConc;Porcine type-C oncovirus;Porcine endogenous retrovirus;Porcine endogenous retrovirus B		Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	60456	Iris yellow spot virus	1	NC_029800.1	3105	453.4	57	0.0183574879227053	0.1358617784119319	0.135118854892695	False	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Tospoviridae;Orthotospovirus;Orthotospovirus iridimaculaflavi;Iris yellow spot virus	Iris yellow spot virus non-structural protein (NSs) and nucleoprotein (N) genes, complete cds	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	60456	Iris yellow spot virus	1	NC_038232.1	4838	453.4	64	0.0132286068623398	0.0894590556479574	0.1478733121708495	False	Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Ellioviricetes;Bunyavirales;Tospoviridae;Orthotospovirus;Orthotospovirus iridimaculaflavi;Iris yellow spot virus	Iris yellow spot virus M segment, complete sequence	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	1580580	Agrotis segetum nucleopolyhedrovirus B	6	NC_025960.1	148981	453.4	53	0.0003557500620884	0.0180943420561778	0.0196608454169789	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus alteragsegetum;Agrotis segetum nucleopolyhedrovirus B	Agrotis segetum nucleopolyhedrovirus B isolate English, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	32604	Human betaherpesvirus 6B	3	NC_000898.1	162114	453.4	884	0.0054529528603328	0.0083552908471634	0.652634714946407	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Orthoherpesviridae;Betaherpesvirinae;Roseolovirus;Roseolovirus humanbeta6b;Human betaherpesvirus 6B	Human herpesvirus 6B, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	180230	Cyprinid herpesvirus 3	3	NC_009127.1	295146	453.4	76	0.0002574996781254	0.004597963459316	0.0560029848875103	False	Viruses;Duplodnaviria;Heunggongvirae;Peploviricota;Herviviricetes;Herpesvirales;Alloherpesviridae;Cyvirus;Cyvirus cyprinidallo3;Cyprinid herpesvirus 3	Cyprinid herpesvirus 3, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	28288	Hyphantria cunea nucleopolyhedrovirus	1	NC_007767.1	132959	453.4	53	0.0003986191231883	0.0034042660839788	0.1170939971655964	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus hycuneae;Hyphantria cunea nucleopolyhedrovirus	Hyphantria cunea nucleopolyhedrovirus, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	2083176	Oxyplax ochracea nucleopolyhedrovirus	1	NC_043529.1	113971	453.4	50	0.0004387080924094	0.0039703024073568	0.1104973997941717	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus oxochraceae;Oxyplax ochracea nucleopolyhedrovirus	Oxyplax ochracea nucleopolyhedrovirus isolate 435, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	2083300	Bracoviriform facetosae	2	NC_043307.1	29631	453.4	88	0.0029698626438527	0.0301395507696271	0.0985370573885783	False	Viruses;Viruses incertae sedis;Polydnaviriformidae;Bracoviriform;Bracoviriform facetosae	Diolcogaster facetosa bracovirus segment 11, complete sequence	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	2072209	Esparto virus	9	NC_040536.1	183261	453.4	62	0.0003383152989452	0.0220205323288367	0.0153636294478759	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Nudiviridae;Alphanudivirus;Alphanudivirus tertidromelanogasteris;Esparto virus	Esparto virus isolate SRR3939042_Esparto_2012, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	1906244	Cyclophragma undans nucleopolyhedrovirus	2	NC_055467.1	142900	453.4	46	0.0003219034289713	0.0063256048808627	0.0508889560815255	False	Viruses;Viruses incertae sedis;Naldaviricetes;Lefavirales;Baculoviridae;Alphabaculovirus;Alphabaculovirus cycundantis;Cyclophragma undans nucleopolyhedrovirus	Cyclophragma undans nucleopolyhedrovirus isolate Whiov, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	2029293	Squirrelpox virus Berlin_2015	9	NC_035797.1	142974	453.4	136	0.0009512219004854	0.028137410732661	0.0338063054032634	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Pokkesviricetes;Chitovirales;Poxviridae;Chordopoxvirinae;unclassified Chordopoxvirinae;Squirrelpox virus Berlin_2015	Squirrelpox virus Berlin_2015, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	1349409	Pandoravirus dulcis	235	NC_021858.1	1908524	453.4	131	6.863943026129093e-05	0.0542981788042887	0.0012641203033474	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus dulcis	Pandoravirus dulcis, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	1349410	Pandoravirus salinus	183	NC_022098.1	2473870	453.4	282	0.0001139914385153	0.0329832230205018	0.0034560430448081	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus salinus	Pandoravirus salinus, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	1605721	Pandoravirus inopinatum	2	NC_026440.1	2243109	453.4	96	4.279774188414384e-05	0.0004041786346806	0.1058881846091559	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus inopinatum	Pandoravirus inopinatum isolate KlaHel, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	2107707	Pandoravirus macleodensis	1	NC_037665.1	1838258	453.4	56	3.0463623713319893e-05	0.0002466161386612	0.1235264807838084	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus macleodensis	Pandoravirus macleodensis, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	2107708	Pandoravirus neocaledonia	10	NC_037666.1	2003191	453.4	294	0.00014676583511	0.0022608292303183	0.0649168159814601	False	Viruses;unclassified viruses;unclassified DNA viruses;unclassified dsDNA viruses;Pandoravirus;Pandoravirus neocaledonia	Pandoravirus neocaledonia, complete genome	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
barcode27	1499987	Prymnesium kappa virus	1	NC_077221.1	1421182	453.4	56	3.940382020036843e-05	0.0003189793309658	0.1235309513035259	False	Viruses;Varidnaviria;Bamfordvirae;Nucleocytoviricota;Megaviricetes;Imitervirales;Schizomimiviridae;Biavirus;Biavirus raunefjordenense;Prymnesium kappa virus	Prymnesium kappa virus genome assembly, chromosome: 1	Farm 4	With Symptoms	Negative PCR	Solothurn	6	5-8		Roseolovirus
